Name,Email,LastPaymentValue
User_883,user883@example.com,4590.51
User_884,user884@example.com,2151.68
User_885,user885@example.com,2485.33
User_886,user886@example.com,2102.51
User_887,user887@example.com,1100.8
User_888,user888@example.com,4960.69
User_889,user889@example.com,409.18
User_890,user890@example.com,703.52
User_891,user891@example.com,3761.01
User_892,user892@example.com,4169.2
User_893,user893@example.com,1971.78
User_894,user894@example.com,2138.32
User_895,user895@example.com,2736.5
User_896,user896@example.com,3849.96
User_897,user897@example.com,3921.23
User_898,user898@example.com,977.02
User_899,user899@example.com,1511.13
User_900,user900@example.com,4988.65
User_901,user901@example.com,3065.15
User_902,user902@example.com,4834.79
User_903,user903@example.com,1159.94
User_904,user904@example.com,3317.66
User_905,user905@example.com,484.36
User_906,user906@example.com,3812.18
User_907,user907@example.com,2236.98
User_908,user908@example.com,3466.21
User_909,user909@example.com,171.35
User_910,user910@example.com,921.44
User_911,user911@example.com,1925.36
User_912,user912@example.com,1945.28
User_913,user913@example.com,4918.12
User_914,user914@example.com,3949.94
User_915,user915@example.com,3661.8
User_916,user916@example.com,1476.22
User_917,user917@example.com,1261.83
User_918,user918@example.com,3421.39
User_919,user919@example.com,3171.92
User_920,user920@example.com,3273.36
User_921,user921@example.com,4650.95
User_922,user922@example.com,415.18
User_923,user923@example.com,1925.61
User_924,user924@example.com,4165.77
User_925,user925@example.com,1700.45
User_926,user926@example.com,558.22
User_927,user927@example.com,3689.75
User_928,user928@example.com,628.8
User_929,user929@example.com,122.8
User_930,user930@example.com,3064.41
User_931,user931@example.com,4976.98
User_932,user932@example.com,2690.93
User_933,user933@example.com,3932.25
User_934,user934@example.com,659.05
User_935,user935@example.com,1980.58
User_936,user936@example.com,3286.29
User_937,user937@example.com,4985.25
User_938,user938@example.com,1929.61
User_939,user939@example.com,260.37
User_940,user940@example.com,4309.36
User_941,user941@example.com,795.42
User_942,user942@example.com,3138.31
User_943,user943@example.com,2691.12
User_944,user944@example.com,2252.79
User_945,user945@example.com,2681.01
User_946,user946@example.com,2440.65
User_947,user947@example.com,3895.2
User_948,user948@example.com,3884.03
User_949,user949@example.com,3882.04
User_950,user950@example.com,742.73
User_951,user951@example.com,2812.66
User_952,user952@example.com,590.06
User_953,user953@example.com,3090.25
User_954,user954@example.com,2905.78
User_955,user955@example.com,3161.67
User_956,user956@example.com,215.51
User_957,user957@example.com,4257.16
User_958,user958@example.com,1684.63
User_959,user959@example.com,2731.97
User_960,user960@example.com,4508.26
User_961,user961@example.com,1354.12
User_962,user962@example.com,338.07
User_963,user963@example.com,231.36
User_964,user964@example.com,3925.16
User_965,user965@example.com,4566.92
User_966,user966@example.com,3447.71
User_967,user967@example.com,1570.55
User_968,user968@example.com,1554.09
User_969,user969@example.com,3675.01
User_970,user970@example.com,516.87
User_971,user971@example.com,1354.38
User_972,user972@example.com,3281.85
User_973,user973@example.com,4507.85
User_974,user974@example.com,3024.04
User_975,user975@example.com,4759.11
User_976,user976@example.com,1605.27
User_977,user977@example.com,938.33
User_978,user978@example.com,1714.33
User_979,user979@example.com,2063.33
User_980,user980@example.com,3687.38
User_981,user981@example.com,162.39
User_982,user982@example.com,529.44
User_983,user983@example.com,1238.39
User_984,user984@example.com,1181.55
User_985,user985@example.com,3701.14
User_986,user986@example.com,3846.2
User_987,user987@example.com,2817.22
User_988,user988@example.com,2765.93
User_989,user989@example.com,322.74
User_990,user990@example.com,1450.13
User_991,user991@example.com,3326.12
User_992,user992@example.com,498.2
User_993,user993@example.com,4969.6
User_994,user994@example.com,3036.94
User_995,user995@example.com,1415.73
User_996,user996@example.com,4346.49
User_997,user997@example.com,1628.39
User_998,user998@example.com,593.84
User_999,user999@example.com,4013.52
User_1000,user1000@example.com,1945.53
User_1001,user1001@example.com,259.06
User_1002,user1002@example.com,3251.54
User_1003,user1003@example.com,1523.86
User_1004,user1004@example.com,1053.56
User_1005,user1005@example.com,4908.99
User_1006,user1006@example.com,4383.31
User_1007,user1007@example.com,3700.13
User_1008,user1008@example.com,3744.85
User_1009,user1009@example.com,1872.92
User_1010,user1010@example.com,4716.85
User_1011,user1011@example.com,3544.81
User_1012,user1012@example.com,77.75
User_1013,user1013@example.com,1262.4
User_1014,user1014@example.com,2800.84
User_1015,user1015@example.com,1902.91
User_1016,user1016@example.com,4816.99
User_1017,user1017@example.com,2684.16
User_1018,user1018@example.com,3302.69
User_1019,user1019@example.com,2137.53
User_1020,user1020@example.com,1884.99
User_1021,user1021@example.com,3682.59
User_1022,user1022@example.com,2127.28
User_1023,user1023@example.com,1089.42
User_1024,user1024@example.com,4687.95
User_1025,user1025@example.com,1791.62
User_1026,user1026@example.com,1628.04
User_1027,user1027@example.com,4209.48
User_1028,user1028@example.com,108.15
User_1029,user1029@example.com,3350.23
User_1030,user1030@example.com,2812.68
User_1031,user1031@example.com,4538.82
User_1032,user1032@example.com,4632.87
User_1033,user1033@example.com,496.57
User_1034,user1034@example.com,1999.48
User_1035,user1035@example.com,243.0
User_1036,user1036@example.com,508.8
User_1037,user1037@example.com,4683.76
User_1038,user1038@example.com,3465.74
User_1039,user1039@example.com,4814.94
User_1040,user1040@example.com,3269.77
User_1041,user1041@example.com,632.87
User_1042,user1042@example.com,3729.01
User_1043,user1043@example.com,3083.34
User_1044,user1044@example.com,1701.06
User_1045,user1045@example.com,4603.24
User_1046,user1046@example.com,65.84
User_1047,user1047@example.com,1183.13
User_1048,user1048@example.com,2724.82
User_1049,user1049@example.com,3570.95
User_1050,user1050@example.com,1507.24
User_1051,user1051@example.com,276.58
User_1052,user1052@example.com,701.35
User_1053,user1053@example.com,1995.82
User_1054,user1054@example.com,3390.63
User_1055,user1055@example.com,4295.96
User_1056,user1056@example.com,286.38
User_1057,user1057@example.com,2501.49
User_1058,user1058@example.com,4232.87
User_1059,user1059@example.com,415.82
User_1060,user1060@example.com,4756.19
User_1061,user1061@example.com,2643.63
User_1062,user1062@example.com,2931.94
User_1063,user1063@example.com,4151.53
User_1064,user1064@example.com,1952.74
User_1065,user1065@example.com,2838.23
User_1066,user1066@example.com,2752.35
User_1067,user1067@example.com,3527.59
User_1068,user1068@example.com,332.31
User_1069,user1069@example.com,1870.6
User_1070,user1070@example.com,519.8
User_1071,user1071@example.com,2775.66
User_1072,user1072@example.com,3562.55
User_1073,user1073@example.com,2081.66
User_1074,user1074@example.com,294.46
User_1075,user1075@example.com,2590.63
User_1076,user1076@example.com,1878.25
User_1077,user1077@example.com,4730.81
User_1078,user1078@example.com,4548.97
User_1079,user1079@example.com,3677.34
User_1080,user1080@example.com,862.79
User_1081,user1081@example.com,4181.12
User_1082,user1082@example.com,3322.39
User_1083,user1083@example.com,3527.7
User_1084,user1084@example.com,482.4
User_1085,user1085@example.com,3168.72
User_1086,user1086@example.com,3422.55
User_1087,user1087@example.com,3197.54
User_1088,user1088@example.com,4648.58
User_1089,user1089@example.com,1874.19
User_1090,user1090@example.com,2854.42
User_1091,user1091@example.com,2881.71
User_1092,user1092@example.com,3119.0
User_1093,user1093@example.com,3086.15
User_1094,user1094@example.com,4690.56
User_1095,user1095@example.com,2089.63
User_1096,user1096@example.com,3485.43
User_1097,user1097@example.com,3390.1
User_1098,user1098@example.com,109.72
User_1099,user1099@example.com,2140.71
User_1100,user1100@example.com,2566.33
User_1101,user1101@example.com,717.14
User_1102,user1102@example.com,532.2
User_1103,user1103@example.com,3163.26
User_1104,user1104@example.com,350.81
User_1105,user1105@example.com,528.48
User_1106,user1106@example.com,2117.01
User_1107,user1107@example.com,4971.32
User_1108,user1108@example.com,138.88
User_1109,user1109@example.com,1227.21
User_1110,user1110@example.com,2222.03
User_1111,user1111@example.com,1941.46
User_1112,user1112@example.com,670.51
User_1113,user1113@example.com,4961.7
User_1114,user1114@example.com,4916.24
User_1115,user1115@example.com,2936.63
User_1116,user1116@example.com,1961.86
User_1117,user1117@example.com,3045.72
User_1118,user1118@example.com,3805.21
User_1119,user1119@example.com,902.0
User_1120,user1120@example.com,4515.66
User_1121,user1121@example.com,2265.57
User_1122,user1122@example.com,1681.07
User_1123,user1123@example.com,294.16
User_1124,user1124@example.com,4327.69
User_1125,user1125@example.com,709.96
User_1126,user1126@example.com,1890.05
User_1127,user1127@example.com,4461.71
User_1128,user1128@example.com,1088.96
User_1129,user1129@example.com,2833.92
User_1130,user1130@example.com,3397.21
User_1131,user1131@example.com,1306.33
User_1132,user1132@example.com,3763.7
User_1133,user1133@example.com,3074.82
User_1134,user1134@example.com,3134.39
User_1135,user1135@example.com,4286.77
User_1136,user1136@example.com,4223.39
User_1137,user1137@example.com,1745.03
User_1138,user1138@example.com,1107.5
User_1139,user1139@example.com,4003.55
User_1140,user1140@example.com,4799.13
User_1141,user1141@example.com,4810.94
User_1142,user1142@example.com,3092.36
User_1143,user1143@example.com,401.26
User_1144,user1144@example.com,366.5
User_1145,user1145@example.com,4228.03
User_1146,user1146@example.com,1043.81
User_1147,user1147@example.com,1965.9
User_1148,user1148@example.com,776.59
User_1149,user1149@example.com,3304.38
User_1150,user1150@example.com,3863.79
User_1151,user1151@example.com,4061.95
User_1152,user1152@example.com,516.37
User_1153,user1153@example.com,1817.73
User_1154,user1154@example.com,3874.6
User_1155,user1155@example.com,4340.24
User_1156,user1156@example.com,2399.35
User_1157,user1157@example.com,1987.41
User_1158,user1158@example.com,3219.33
User_1159,user1159@example.com,3734.36
User_1160,user1160@example.com,4285.69
User_1161,user1161@example.com,3910.22
User_1162,user1162@example.com,2330.5
User_1163,user1163@example.com,3331.09
User_1164,user1164@example.com,3677.58
User_1165,user1165@example.com,4390.83
User_1166,user1166@example.com,1749.72
User_1167,user1167@example.com,1397.38
User_1168,user1168@example.com,3569.02
User_1169,user1169@example.com,4296.47
User_1170,user1170@example.com,4529.18
User_1171,user1171@example.com,687.89
User_1172,user1172@example.com,4728.27
User_1173,user1173@example.com,536.57
User_1174,user1174@example.com,1249.95
User_1175,user1175@example.com,1859.17
User_1176,user1176@example.com,4164.5
User_1177,user1177@example.com,4008.14
User_1178,user1178@example.com,1222.92
User_1179,user1179@example.com,3982.32
User_1180,user1180@example.com,4152.35
User_1181,user1181@example.com,4053.22
User_1182,user1182@example.com,1606.49
User_1183,user1183@example.com,2370.44
User_1184,user1184@example.com,4090.69
User_1185,user1185@example.com,3160.53
User_1186,user1186@example.com,1480.32
User_1187,user1187@example.com,4714.15
User_1188,user1188@example.com,3285.38
User_1189,user1189@example.com,710.83
User_1190,user1190@example.com,3495.39
User_1191,user1191@example.com,2601.96
User_1192,user1192@example.com,2026.44
User_1193,user1193@example.com,1670.76
User_1194,user1194@example.com,80.67
User_1195,user1195@example.com,2669.12
User_1196,user1196@example.com,348.5
User_1197,user1197@example.com,4341.18
User_1198,user1198@example.com,1249.15
User_1199,user1199@example.com,3127.1
User_1200,user1200@example.com,3932.93
User_1201,user1201@example.com,1962.7
User_1202,user1202@example.com,1684.97
User_1203,user1203@example.com,3778.2
User_1204,user1204@example.com,1517.23
User_1205,user1205@example.com,1188.85
User_1206,user1206@example.com,41.84
User_1207,user1207@example.com,2200.18
User_1208,user1208@example.com,1746.77
User_1209,user1209@example.com,2513.63
User_1210,user1210@example.com,4928.39
User_1211,user1211@example.com,2164.29
User_1212,user1212@example.com,412.4
User_1213,user1213@example.com,2688.49
User_1214,user1214@example.com,2648.5
User_1215,user1215@example.com,2704.71
User_1216,user1216@example.com,2227.78
User_1217,user1217@example.com,4544.96
User_1218,user1218@example.com,1912.08
User_1219,user1219@example.com,3842.05
